cog_name,type,count
g__Enterococcus_silix_COG_373,accessory,305
g__Enterococcus_silix_COG_374,accessory,304
g__Enterococcus_silix_COG_2281,accessory,304
g__Enterococcus_silix_COG_1832,accessory,303
g__Enterococcus_silix_COG_2282,accessory,303
g__Enterococcus_silix_COG_368,accessory,302
g__Enterococcus_silix_COG_2610,accessory,301
g__Enterococcus_silix_COG_1632,accessory,301
g__Enterococcus_silix_COG_2256,accessory,301
g__Enterococcus_silix_COG_1464,accessory,301
g__Enterococcus_silix_COG_2581,accessory,300
g__Enterococcus_silix_COG_2495,accessory,300
g__Enterococcus_silix_COG_2609,accessory,300
g__Enterococcus_silix_COG_880,accessory,299
g__Enterococcus_silix_COG_2286,accessory,299
g__Enterococcus_silix_COG_2284,accessory,297
g__Enterococcus_silix_COG_884,accessory,295
g__Enterococcus_silix_COG_687,accessory,294
g__Enterococcus_silix_COG_885,accessory,294
g__Enterococcus_silix_COG_883,accessory,294
g__Enterococcus_silix_COG_3356,accessory,292
g__Enterococcus_silix_COG_1906,accessory,292
g__Enterococcus_silix_COG_2283,accessory,291
g__Enterococcus_silix_COG_2660,accessory,290
g__Enterococcus_silix_COG_1318,accessory,290
g__Enterococcus_silix_COG_1367,accessory,290
g__Enterococcus_silix_COG_1344,accessory,290
g__Enterococcus_silix_COG_863,accessory,290
g__Enterococcus_silix_COG_1334,accessory,289
g__Enterococcus_silix_COG_1337,accessory,289
g__Enterococcus_silix_COG_1362,accessory,288
g__Enterococcus_silix_COG_1343,accessory,288
g__Enterococcus_silix_COG_4939,accessory,288
g__Enterococcus_silix_COG_1335,accessory,286
g__Enterococcus_silix_COG_1437,accessory,285
g__Enterococcus_silix_COG_568,accessory,285
g__Enterococcus_silix_COG_1445,accessory,284
g__Enterococcus_silix_COG_3763,accessory,284
g__Enterococcus_silix_COG_567,accessory,284
g__Enterococcus_silix_COG_2473,accessory,283
g__Enterococcus_silix_COG_7186,accessory,283
g__Enterococcus_silix_COG_1336,accessory,283
g__Enterococcus_silix_COG_1547,accessory,282
g__Enterococcus_silix_COG_2317,accessory,282
g__Enterococcus_silix_COG_2996,accessory,280
g__Enterococcus_silix_COG_2494,accessory,279
g__Enterococcus_silix_COG_1342,accessory,278
g__Enterococcus_silix_COG_1443,accessory,278
g__Enterococcus_silix_COG_1341,accessory,278
g__Enterococcus_silix_COG_1444,accessory,277
g__Enterococcus_silix_COG_861,accessory,277
g__Enterococcus_silix_COG_2028,accessory,274
g__Enterococcus_silix_COG_2235,accessory,273
g__Enterococcus_silix_COG_2029,accessory,273
g__Enterococcus_silix_COG_1460,accessory,272
g__Enterococcus_silix_COG_2027,accessory,272
g__Enterococcus_silix_COG_2096,accessory,272
g__Enterococcus_silix_COG_10665,accessory,271
g__Enterococcus_silix_COG_17,accessory,271
g__Enterococcus_silix_COG_2131,accessory,269
g__Enterococcus_silix_COG_2386,accessory,267
g__Enterococcus_silix_COG_1340,accessory,267
g__Enterococcus_silix_COG_2588,accessory,267
g__Enterococcus_silix_COG_2589,accessory,266
g__Enterococcus_silix_COG_2986,accessory,266
g__Enterococcus_silix_COG_2668,accessory,266
g__Enterococcus_silix_COG_2120,accessory,265
g__Enterococcus_silix_COG_2285,accessory,264
g__Enterococcus_silix_COG_866,accessory,264
g__Enterococcus_silix_COG_4349,accessory,264
g__Enterococcus_silix_COG_1363,accessory,263
g__Enterococcus_silix_COG_1439,accessory,263
g__Enterococcus_silix_COG_2061,accessory,262
g__Enterococcus_silix_COG_2493,accessory,262
g__Enterococcus_silix_COG_16,accessory,262
g__Enterococcus_silix_COG_315,accessory,262
g__Enterococcus_silix_COG_2997,accessory,261
g__Enterococcus_silix_COG_370,accessory,261
g__Enterococcus_silix_COG_2163,accessory,261
g__Enterococcus_silix_COG_1440,accessory,260
g__Enterococcus_silix_COG_1407,accessory,260
g__Enterococcus_silix_COG_2016,accessory,260
g__Enterococcus_silix_COG_2017,accessory,259
g__Enterococcus_silix_COG_1442,accessory,259
g__Enterococcus_silix_COG_1455,accessory,259
g__Enterococcus_silix_COG_915,accessory,259
g__Enterococcus_silix_COG_1124,accessory,258
g__Enterococcus_silix_COG_1462,accessory,258
g__Enterococcus_silix_COG_1123,accessory,256
g__Enterococcus_silix_COG_889,accessory,256
g__Enterococcus_silix_COG_1446,accessory,256
g__Enterococcus_silix_COG_1449,accessory,255
g__Enterococcus_silix_COG_2889,accessory,255
g__Enterococcus_silix_COG_936,accessory,255
g__Enterococcus_silix_COG_10576,accessory,255
g__Enterococcus_silix_COG_2210,accessory,255
g__Enterococcus_silix_COG_3528,accessory,255
g__Enterococcus_silix_COG_1441,accessory,255
g__Enterococcus_silix_COG_1448,accessory,255
g__Enterococcus_silix_COG_237,accessory,255
g__Enterococcus_silix_COG_10497,accessory,255
g__Enterococcus_silix_COG_1144,accessory,254
g__Enterococcus_silix_COG_3589,accessory,254
g__Enterococcus_silix_COG_2561,accessory,254
g__Enterococcus_silix_COG_1453,accessory,254
g__Enterococcus_silix_COG_10498,accessory,253
g__Enterococcus_silix_COG_2277,accessory,253
g__Enterococcus_silix_COG_10496,accessory,253
g__Enterococcus_silix_COG_5988,accessory,253
g__Enterococcus_silix_COG_2273,accessory,252
g__Enterococcus_silix_COG_616,accessory,252
g__Enterococcus_silix_COG_1451,accessory,252
g__Enterococcus_silix_COG_3361,accessory,251
g__Enterococcus_silix_COG_2228,accessory,251
g__Enterococcus_silix_COG_1454,accessory,250
g__Enterococcus_silix_COG_238,accessory,250
g__Enterococcus_silix_COG_2255,accessory,250
g__Enterococcus_silix_COG_2577,accessory,250
g__Enterococcus_silix_COG_4151,accessory,250
g__Enterococcus_silix_COG_1459,accessory,249
g__Enterococcus_silix_COG_2327,accessory,248
g__Enterococcus_silix_COG_2225,accessory,248
g__Enterococcus_silix_COG_1452,accessory,245
g__Enterococcus_silix_COG_2307,accessory,244
g__Enterococcus_silix_COG_2532,accessory,244
g__Enterococcus_silix_COG_2224,accessory,243
g__Enterococcus_silix_COG_1615,accessory,241
g__Enterococcus_silix_COG_1150,accessory,240
g__Enterococcus_silix_COG_2306,accessory,240
g__Enterococcus_silix_COG_2218,accessory,239
g__Enterococcus_silix_COG_1458,accessory,239
g__Enterococcus_silix_COG_2324,accessory,239
g__Enterococcus_silix_COG_1319,accessory,238
g__Enterococcus_silix_COG_1551,accessory,237
g__Enterococcus_silix_COG_868,accessory,234
g__Enterococcus_silix_COG_1321,accessory,234
g__Enterococcus_silix_COG_1322,accessory,234
g__Enterococcus_silix_COG_2400,accessory,232
g__Enterococcus_silix_COG_1320,accessory,232
g__Enterococcus_silix_COG_2892,accessory,232
g__Enterococcus_silix_COG_10819,accessory,232
g__Enterococcus_silix_COG_2890,accessory,231
g__Enterococcus_silix_COG_36,accessory,231
g__Enterococcus_silix_COG_13288,accessory,231
g__Enterococcus_silix_COG_2891,accessory,230
g__Enterococcus_silix_COG_22,accessory,229
g__Enterococcus_silix_COG_2389,accessory,229
g__Enterococcus_silix_COG_2881,accessory,229
g__Enterococcus_silix_COG_4097,accessory,228
g__Enterococcus_silix_COG_2564,accessory,228
g__Enterococcus_silix_COG_1616,accessory,227
g__Enterococcus_silix_COG_3125,accessory,227
g__Enterococcus_silix_COG_27,accessory,225
g__Enterococcus_silix_COG_17187,accessory,225
g__Enterococcus_silix_COG_1861,accessory,225
g__Enterococcus_silix_COG_28,accessory,224
g__Enterococcus_silix_COG_2313,accessory,224
g__Enterococcus_silix_COG_3929,accessory,223
g__Enterococcus_silix_COG_10438,accessory,223
g__Enterococcus_silix_COG_2619,accessory,223
g__Enterococcus_silix_COG_2227,accessory,223
g__Enterococcus_silix_COG_24,accessory,223
g__Enterococcus_silix_COG_2421,accessory,222
g__Enterococcus_silix_COG_10439,accessory,222
g__Enterococcus_silix_COG_23,accessory,222
g__Enterococcus_silix_COG_6432,accessory,222
g__Enterococcus_silix_COG_25,accessory,222
g__Enterococcus_silix_COG_35,accessory,222
g__Enterococcus_silix_COG_2186,accessory,222
g__Enterococcus_silix_COG_61,accessory,221
g__Enterococcus_silix_COG_2698,accessory,221
g__Enterococcus_silix_COG_2209,accessory,221
g__Enterococcus_silix_COG_10484,accessory,220
g__Enterococcus_silix_COG_2885,accessory,219
g__Enterococcus_silix_COG_2220,accessory,219
g__Enterococcus_silix_COG_3562,accessory,218
g__Enterococcus_silix_COG_2214,accessory,218
g__Enterococcus_silix_COG_2575,accessory,218
g__Enterococcus_silix_COG_2884,accessory,218
g__Enterococcus_silix_COG_2579,accessory,217
g__Enterococcus_silix_COG_2585,accessory,216
g__Enterococcus_silix_COG_1118,accessory,215
g__Enterococcus_silix_COG_2525,accessory,215
g__Enterococcus_silix_COG_2185,accessory,215
g__Enterococcus_silix_COG_2916,accessory,215
g__Enterococcus_silix_COG_2933,accessory,215
g__Enterococcus_silix_COG_2215,accessory,214
g__Enterococcus_silix_COG_2717,accessory,214
g__Enterococcus_silix_COG_3722,accessory,213
g__Enterococcus_silix_COG_2212,accessory,213
g__Enterococcus_silix_COG_1636,accessory,213
g__Enterococcus_silix_COG_2050,accessory,213
g__Enterococcus_silix_COG_2217,accessory,213
g__Enterococcus_silix_COG_10711,accessory,213
g__Enterococcus_silix_COG_1,accessory,213
g__Enterococcus_silix_COG_2886,accessory,212
g__Enterococcus_silix_COG_2583,accessory,212
g__Enterococcus_silix_COG_1578,accessory,212
g__Enterococcus_silix_COG_1408,accessory,212
g__Enterococcus_silix_COG_1116,accessory,211
g__Enterococcus_silix_COG_1114,accessory,211
g__Enterococcus_silix_COG_3320,accessory,211
g__Enterococcus_silix_COG_3267,accessory,210
g__Enterococcus_silix_COG_3676,accessory,210
g__Enterococcus_silix_COG_3225,accessory,210
g__Enterococcus_silix_COG_10655,accessory,209
g__Enterococcus_silix_COG_2584,accessory,208
g__Enterococcus_silix_COG_1897,accessory,208
g__Enterococcus_silix_COG_10449,accessory,208
g__Enterococcus_silix_COG_2909,accessory,204
g__Enterococcus_silix_COG_1624,accessory,204
g__Enterococcus_silix_COG_1117,accessory,203
g__Enterococcus_silix_COG_546,accessory,203
g__Enterococcus_silix_COG_3034,accessory,202
g__Enterococcus_silix_COG_1265,accessory,198
g__Enterococcus_silix_COG_2854,accessory,198
g__Enterococcus_silix_COG_4515,accessory,197
g__Enterococcus_silix_COG_2949,accessory,197
g__Enterococcus_silix_COG_2895,accessory,197
g__Enterococcus_silix_COG_1841,accessory,196
g__Enterococcus_silix_COG_2790,accessory,196
g__Enterococcus_silix_COG_2861,accessory,196
g__Enterococcus_silix_COG_1642,accessory,195
g__Enterococcus_silix_COG_1333,accessory,195
g__Enterococcus_silix_COG_407,accessory,195
g__Enterococcus_silix_COG_1107,accessory,195
g__Enterococcus_silix_COG_2521,accessory,194
g__Enterococcus_silix_COG_2958,accessory,194
g__Enterococcus_silix_COG_2874,accessory,194
g__Enterococcus_silix_COG_1110,accessory,193
g__Enterococcus_silix_COG_2239,accessory,193
g__Enterococcus_silix_COG_2489,accessory,193
g__Enterococcus_silix_COG_1112,accessory,193
g__Enterococcus_silix_COG_2095,accessory,193
g__Enterococcus_silix_COG_2959,accessory,192
g__Enterococcus_silix_COG_10721,accessory,192
g__Enterococcus_silix_COG_2615,accessory,192
g__Enterococcus_silix_COG_3371,accessory,192
g__Enterococcus_silix_COG_2613,accessory,192
g__Enterococcus_silix_COG_867,accessory,192
g__Enterococcus_silix_COG_1111,accessory,192
g__Enterococcus_silix_COG_10720,accessory,192
g__Enterococcus_silix_COG_2413,accessory,192
g__Enterococcus_silix_COG_2378,accessory,191
g__Enterococcus_silix_COG_2379,accessory,191
g__Enterococcus_silix_COG_1147,accessory,191
g__Enterococcus_silix_COG_2614,accessory,191
g__Enterococcus_silix_COG_2580,accessory,191
g__Enterococcus_silix_COG_1113,accessory,191
g__Enterococcus_silix_COG_2342,accessory,191
g__Enterococcus_silix_COG_10719,accessory,191
g__Enterococcus_silix_COG_10490,accessory,190
g__Enterococcus_silix_COG_2536,accessory,190
g__Enterococcus_silix_COG_1694,accessory,190
g__Enterococcus_silix_COG_2346,accessory,190
g__Enterococcus_silix_COG_10483,accessory,190
g__Enterococcus_silix_COG_2537,accessory,189
g__Enterococcus_silix_COG_2463,accessory,189
g__Enterococcus_silix_COG_3619,accessory,189
g__Enterococcus_silix_COG_2459,accessory,188
g__Enterococcus_silix_COG_2418,accessory,188
g__Enterococcus_silix_COG_2460,accessory,187
g__Enterococcus_silix_COG_1109,accessory,187
g__Enterococcus_silix_COG_2461,accessory,187
g__Enterococcus_silix_COG_10538,accessory,187
g__Enterococcus_silix_COG_2844,accessory,186
g__Enterococcus_silix_COG_3035,accessory,186
g__Enterococcus_silix_COG_10863,accessory,185
g__Enterococcus_silix_COG_2468,accessory,185
g__Enterococcus_silix_COG_2846,accessory,185
g__Enterococcus_silix_COG_2528,accessory,185
g__Enterococcus_silix_COG_2407,accessory,185
g__Enterococcus_silix_COG_1641,accessory,185
g__Enterococcus_silix_COG_10862,accessory,184
g__Enterococcus_silix_COG_3364,accessory,184
g__Enterococcus_silix_COG_2845,accessory,184
g__Enterococcus_silix_COG_1565,accessory,184
g__Enterococcus_silix_COG_2950,accessory,184
g__Enterococcus_silix_COG_3415,accessory,184
g__Enterococcus_silix_COG_34,accessory,184
g__Enterococcus_silix_COG_2934,accessory,184
g__Enterococcus_silix_COG_2304,accessory,183
g__Enterococcus_silix_COG_4129,accessory,183
g__Enterococcus_silix_COG_2462,accessory,183
g__Enterococcus_silix_COG_2467,accessory,183
g__Enterococcus_silix_COG_2445,accessory,182
g__Enterococcus_silix_COG_2519,accessory,181
g__Enterococcus_silix_COG_2419,accessory,181
g__Enterococcus_silix_COG_2456,accessory,181
g__Enterococcus_silix_COG_38,accessory,181
g__Enterococcus_silix_COG_3296,accessory,180
g__Enterococcus_silix_COG_2452,accessory,180
g__Enterococcus_silix_COG_1614,accessory,180
g__Enterococcus_silix_COG_2457,accessory,180
g__Enterococcus_silix_COG_3728,accessory,180
g__Enterococcus_silix_COG_2450,accessory,180
g__Enterococcus_silix_COG_2627,accessory,180
g__Enterococcus_silix_COG_2453,accessory,180
g__Enterococcus_silix_COG_2243,accessory,180
g__Enterococcus_silix_COG_2451,accessory,180
g__Enterococcus_silix_COG_4041,accessory,179
g__Enterococcus_silix_COG_2458,accessory,179
g__Enterococcus_silix_COG_2454,accessory,179
g__Enterococcus_silix_COG_2449,accessory,179
g__Enterococcus_silix_COG_33,accessory,178
g__Enterococcus_silix_COG_37,accessory,177
g__Enterococcus_silix_COG_2234,accessory,176
g__Enterococcus_silix_COG_1106,accessory,176
g__Enterococcus_silix_COG_17248,accessory,176
g__Enterococcus_silix_COG_39,accessory,175
g__Enterococcus_silix_COG_1640,accessory,175
g__Enterococcus_silix_COG_2497,accessory,174
g__Enterococcus_silix_COG_2384,accessory,174
g__Enterococcus_silix_COG_1651,accessory,173
g__Enterococcus_silix_COG_1652,accessory,173
g__Enterococcus_silix_COG_1660,accessory,173
g__Enterococcus_silix_COG_1665,accessory,173
g__Enterococcus_silix_COG_1653,accessory,173
g__Enterococcus_silix_COG_1669,accessory,173
g__Enterococcus_silix_COG_1661,accessory,173
g__Enterococcus_silix_COG_1654,accessory,173
g__Enterococcus_silix_COG_1666,accessory,173
g__Enterococcus_silix_COG_1664,accessory,173
g__Enterococcus_silix_COG_1667,accessory,173
g__Enterococcus_silix_COG_1662,accessory,173
g__Enterococcus_silix_COG_2466,accessory,173
g__Enterococcus_silix_COG_1663,accessory,173
g__Enterococcus_silix_COG_4022,accessory,173
g__Enterococcus_silix_COG_1650,accessory,173
g__Enterococcus_silix_COG_1659,accessory,173
g__Enterococcus_silix_COG_1656,accessory,173
g__Enterococcus_silix_COG_1670,accessory,172
g__Enterococcus_silix_COG_1655,accessory,172
g__Enterococcus_silix_COG_2236,accessory,172
g__Enterococcus_silix_COG_1658,accessory,171
g__Enterococcus_silix_COG_2084,accessory,171
g__Enterococcus_silix_COG_10713,accessory,170
g__Enterococcus_silix_COG_2593,accessory,170
g__Enterococcus_silix_COG_2242,accessory,170
g__Enterococcus_silix_COG_1810,accessory,170
g__Enterococcus_silix_COG_2083,accessory,170
g__Enterococcus_silix_COG_1622,accessory,170
g__Enterococcus_silix_COG_1680,accessory,169
g__Enterococcus_silix_COG_2594,accessory,169
g__Enterococcus_silix_COG_2241,accessory,169
g__Enterococcus_silix_COG_2592,accessory,169
g__Enterococcus_silix_COG_2548,accessory,169
g__Enterococcus_silix_COG_3835,accessory,168
g__Enterococcus_silix_COG_2591,accessory,168
g__Enterococcus_silix_COG_4475,accessory,168
g__Enterococcus_silix_COG_2546,accessory,167
g__Enterococcus_silix_COG_1657,accessory,167
g__Enterococcus_silix_COG_3050,accessory,167
g__Enterococcus_silix_COG_2040,accessory,167
g__Enterococcus_silix_COG_2552,accessory,167
g__Enterococcus_silix_COG_30,accessory,166
g__Enterococcus_silix_COG_2323,accessory,166
g__Enterococcus_silix_COG_881,accessory,166
g__Enterococcus_silix_COG_10441,accessory,166
g__Enterococcus_silix_COG_10440,accessory,166
g__Enterococcus_silix_COG_2932,accessory,165
g__Enterococcus_silix_COG_2935,accessory,165
g__Enterococcus_silix_COG_3793,accessory,164
g__Enterococcus_silix_COG_2477,accessory,164
g__Enterococcus_silix_COG_2032,accessory,164
g__Enterococcus_silix_COG_1633,accessory,164
g__Enterococcus_silix_COG_2038,accessory,164
g__Enterococcus_silix_COG_1635,accessory,164
g__Enterococcus_silix_COG_2031,accessory,164
g__Enterococcus_silix_COG_2595,accessory,164
g__Enterococcus_silix_COG_2036,accessory,164
g__Enterococcus_silix_COG_1618,accessory,163
g__Enterococcus_silix_COG_2414,accessory,163
g__Enterococcus_silix_COG_1639,accessory,163
g__Enterococcus_silix_COG_2229,accessory,163
g__Enterococcus_silix_COG_29,accessory,163
g__Enterococcus_silix_COG_2043,accessory,163
g__Enterococcus_silix_COG_2089,accessory,163
g__Enterococcus_silix_COG_2420,accessory,163
g__Enterococcus_silix_COG_1617,accessory,162
g__Enterococcus_silix_COG_2035,accessory,162
g__Enterococcus_silix_COG_1638,accessory,162
g__Enterococcus_silix_COG_2181,accessory,162
g__Enterococcus_silix_COG_2034,accessory,162
g__Enterococcus_silix_COG_2563,accessory,162
g__Enterococcus_silix_COG_10518,accessory,162
g__Enterococcus_silix_COG_1668,accessory,162
g__Enterococcus_silix_COG_1108,accessory,161
g__Enterococcus_silix_COG_2037,accessory,161
g__Enterococcus_silix_COG_2033,accessory,161
g__Enterococcus_silix_COG_2410,accessory,161
g__Enterococcus_silix_COG_1647,accessory,161
g__Enterococcus_silix_COG_10516,accessory,161
g__Enterococcus_silix_COG_1648,accessory,161
g__Enterococcus_silix_COG_3232,accessory,161
g__Enterococcus_silix_COG_10684,accessory,161
g__Enterococcus_silix_COG_3170,accessory,161
g__Enterococcus_silix_COG_1645,accessory,161
g__Enterococcus_silix_COG_1634,accessory,161
g__Enterococcus_silix_COG_2464,accessory,160
g__Enterococcus_silix_COG_2426,accessory,160
g__Enterococcus_silix_COG_2625,accessory,160
g__Enterococcus_silix_COG_2093,accessory,159
g__Enterococcus_silix_COG_1809,accessory,159
g__Enterococcus_silix_COG_2545,accessory,159
g__Enterococcus_silix_COG_2409,accessory,159
g__Enterococcus_silix_COG_3570,accessory,158
g__Enterococcus_silix_COG_1620,accessory,158
g__Enterococcus_silix_COG_2522,accessory,157
g__Enterococcus_silix_COG_10683,accessory,157
g__Enterococcus_silix_COG_2264,accessory,157
g__Enterococcus_silix_COG_2565,accessory,156
g__Enterococcus_silix_COG_2263,accessory,156
g__Enterococcus_silix_COG_2030,accessory,156
g__Enterococcus_silix_COG_2415,accessory,155
g__Enterococcus_silix_COG_2412,accessory,155
g__Enterococcus_silix_COG_1612,accessory,155
g__Enterococcus_silix_COG_1644,accessory,154
g__Enterococcus_silix_COG_10850,accessory,154
g__Enterococcus_silix_COG_2556,accessory,153
g__Enterococcus_silix_COG_2879,accessory,153
g__Enterococcus_silix_COG_2626,accessory,153
g__Enterococcus_silix_COG_2875,accessory,152
g__Enterococcus_silix_COG_2931,accessory,152
g__Enterococcus_silix_COG_2571,accessory,152
g__Enterococcus_silix_COG_2500,accessory,151
g__Enterococcus_silix_COG_2501,accessory,151
g__Enterococcus_silix_COG_2478,accessory,151
g__Enterococcus_silix_COG_2159,accessory,151
g__Enterococcus_silix_COG_1899,accessory,151
g__Enterococcus_silix_COG_2446,accessory,150
g__Enterococcus_silix_COG_2257,accessory,149
g__Enterococcus_silix_COG_2385,accessory,149
g__Enterococcus_silix_COG_5262,accessory,149
g__Enterococcus_silix_COG_2702,accessory,148
g__Enterococcus_silix_COG_2219,accessory,147
g__Enterococcus_silix_COG_2377,accessory,147
g__Enterococcus_silix_COG_1630,accessory,146
g__Enterococcus_silix_COG_10911,accessory,146
g__Enterococcus_silix_COG_2576,accessory,146
g__Enterococcus_silix_COG_3866,accessory,144
g__Enterococcus_silix_COG_2718,accessory,144
g__Enterococcus_silix_COG_2443,accessory,144
g__Enterococcus_silix_COG_1626,accessory,143
g__Enterococcus_silix_COG_3038,accessory,143
g__Enterococcus_silix_COG_2441,accessory,143
g__Enterococcus_silix_COG_2578,accessory,142
g__Enterococcus_silix_COG_2553,accessory,142
g__Enterococcus_silix_COG_2550,accessory,142
g__Enterococcus_silix_COG_2499,accessory,142
g__Enterococcus_silix_COG_2094,accessory,142
g__Enterococcus_silix_COG_12728,accessory,142
g__Enterococcus_silix_COG_1848,accessory,141
g__Enterococcus_silix_COG_3266,accessory,141
g__Enterococcus_silix_COG_2703,accessory,141
g__Enterococcus_silix_COG_3037,accessory,141
g__Enterococcus_silix_COG_2555,accessory,141
g__Enterococcus_silix_COG_2612,accessory,140
g__Enterococcus_silix_COG_2554,accessory,140
g__Enterococcus_silix_COG_2549,accessory,140
g__Enterococcus_silix_COG_10706,accessory,140
g__Enterococcus_silix_COG_10714,accessory,139
g__Enterococcus_silix_COG_2558,accessory,139
g__Enterococcus_silix_COG_3545,accessory,139
g__Enterococcus_silix_COG_10705,accessory,139
g__Enterococcus_silix_COG_10700,accessory,139
g__Enterococcus_silix_COG_4793,accessory,139
g__Enterococcus_silix_COG_2569,accessory,139
g__Enterococcus_silix_COG_3042,accessory,139
g__Enterococcus_silix_COG_10907,accessory,139
g__Enterococcus_silix_COG_2424,accessory,139
g__Enterococcus_silix_COG_3670,accessory,139
g__Enterococcus_silix_COG_2508,accessory,138
g__Enterococcus_silix_COG_2515,accessory,138
g__Enterococcus_silix_COG_2512,accessory,138
g__Enterococcus_silix_COG_10829,accessory,138
g__Enterococcus_silix_COG_2503,accessory,138
g__Enterococcus_silix_COG_4319,accessory,138
g__Enterococcus_silix_COG_1120,accessory,138
g__Enterococcus_silix_COG_2514,accessory,138
g__Enterococcus_silix_COG_10699,accessory,138
g__Enterococcus_silix_COG_2502,accessory,138
g__Enterococcus_silix_COG_2516,accessory,138
g__Enterococcus_silix_COG_2292,accessory,138
g__Enterococcus_silix_COG_3659,accessory,138
g__Enterococcus_silix_COG_2039,accessory,138
g__Enterococcus_silix_COG_10697,accessory,138
g__Enterococcus_silix_COG_2526,accessory,138
g__Enterococcus_silix_COG_2557,accessory,138
g__Enterococcus_silix_COG_10694,accessory,138
g__Enterococcus_silix_COG_2509,accessory,138
g__Enterococcus_silix_COG_2527,accessory,138
g__Enterococcus_silix_COG_10701,accessory,138
g__Enterococcus_silix_COG_2511,accessory,138
g__Enterococcus_silix_COG_2513,accessory,138
g__Enterococcus_silix_COG_3660,accessory,138
g__Enterococcus_silix_COG_2411,accessory,138
g__Enterococcus_silix_COG_10695,accessory,138
g__Enterococcus_silix_COG_2530,accessory,138
g__Enterococcus_silix_COG_10693,accessory,137
g__Enterococcus_silix_COG_2541,accessory,137
g__Enterococcus_silix_COG_10696,accessory,137
g__Enterococcus_silix_COG_3665,accessory,137
g__Enterococcus_silix_COG_2510,accessory,137
g__Enterococcus_silix_COG_10698,accessory,137
g__Enterococcus_silix_COG_3687,accessory,137
g__Enterococcus_silix_COG_2517,accessory,137
g__Enterococcus_silix_COG_1672,accessory,137
g__Enterococcus_silix_COG_2506,accessory,136
g__Enterococcus_silix_COG_6399,accessory,136
g__Enterococcus_silix_COG_1649,accessory,136
g__Enterococcus_silix_COG_3544,accessory,136
g__Enterococcus_silix_COG_3667,accessory,136
g__Enterococcus_silix_COG_3663,accessory,136
g__Enterococcus_silix_COG_16002,accessory,136
g__Enterococcus_silix_COG_3666,accessory,136
g__Enterococcus_silix_COG_2504,accessory,136
g__Enterococcus_silix_COG_3662,accessory,135
g__Enterococcus_silix_COG_2540,accessory,135
g__Enterococcus_silix_COG_2422,accessory,135
g__Enterococcus_silix_COG_2428,accessory,135
g__Enterococcus_silix_COG_10675,accessory,135
g__Enterococcus_silix_COG_2430,accessory,135
g__Enterococcus_silix_COG_2507,accessory,135
g__Enterococcus_silix_COG_2542,accessory,135
g__Enterococcus_silix_COG_10702,accessory,135
g__Enterococcus_silix_COG_3966,accessory,135
g__Enterococcus_silix_COG_10674,accessory,135
g__Enterococcus_silix_COG_3668,accessory,135
g__Enterococcus_silix_COG_2623,accessory,135
g__Enterococcus_silix_COG_2425,accessory,135
g__Enterococcus_silix_COG_2551,accessory,134
g__Enterococcus_silix_COG_2423,accessory,134
g__Enterococcus_silix_COG_2429,accessory,134
g__Enterococcus_silix_COG_10704,accessory,134
g__Enterococcus_silix_COG_2431,accessory,134
g__Enterococcus_silix_COG_3838,accessory,134
g__Enterococcus_silix_COG_442,accessory,134
g__Enterococcus_silix_COG_2544,accessory,134
g__Enterococcus_silix_COG_2914,accessory,134
g__Enterococcus_silix_COG_4183,accessory,134
g__Enterococcus_silix_COG_3661,accessory,134
g__Enterococcus_silix_COG_2570,accessory,133
g__Enterococcus_silix_COG_2505,accessory,133
g__Enterococcus_silix_COG_2427,accessory,133
g__Enterococcus_silix_COG_2046,accessory,133
g__Enterococcus_silix_COG_1812,accessory,133
g__Enterococcus_silix_COG_3669,accessory,133
g__Enterococcus_silix_COG_2474,accessory,133
g__Enterococcus_silix_COG_2524,accessory,133
g__Enterococcus_silix_COG_2568,accessory,132
g__Enterococcus_silix_COG_444,accessory,132
g__Enterococcus_silix_COG_10690,accessory,132
g__Enterococcus_silix_COG_440,accessory,132
g__Enterococcus_silix_COG_10707,accessory,131
g__Enterococcus_silix_COG_443,accessory,131
g__Enterococcus_silix_COG_627,accessory,131
g__Enterococcus_silix_COG_441,accessory,131
g__Enterococcus_silix_COG_3020,accessory,131
g__Enterococcus_silix_COG_3036,accessory,130
g__Enterococcus_silix_COG_3540,accessory,130
g__Enterococcus_silix_COG_10677,accessory,130
g__Enterococcus_silix_COG_10670,accessory,129
g__Enterococcus_silix_COG_1057,accessory,129
g__Enterococcus_silix_COG_10691,accessory,129
g__Enterococcus_silix_COG_1628,accessory,129
g__Enterococcus_silix_COG_222,accessory,129
g__Enterococcus_silix_COG_2622,accessory,129
g__Enterococcus_silix_COG_2772,accessory,128
g__Enterococcus_silix_COG_1610,accessory,128
g__Enterococcus_silix_COG_2375,accessory,128
g__Enterococcus_silix_COG_59,accessory,128
g__Enterococcus_silix_COG_2529,accessory,128
g__Enterococcus_silix_COG_10442,accessory,128
g__Enterococcus_silix_COG_2404,accessory,127
g__Enterococcus_silix_COG_10671,accessory,127
g__Enterococcus_silix_COG_2832,accessory,127
g__Enterococcus_silix_COG_1886,accessory,127
g__Enterococcus_silix_COG_2405,accessory,127
g__Enterococcus_silix_COG_2178,accessory,126
g__Enterococcus_silix_COG_3413,accessory,126
g__Enterococcus_silix_COG_2842,accessory,126
g__Enterococcus_silix_COG_12753,accessory,125
g__Enterococcus_silix_COG_2416,accessory,125
g__Enterococcus_silix_COG_2331,accessory,124
